run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,optimiser,n_start,n_end,start_index_singlet,compare_with_010101,warm_start_correlations,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,failed_instance_termination_thrsh,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,rerun_exclude_finished_instances
4e5d7b55,5,10,2,100.0,False,True,"[1, 1, 1]",3.0494708268662967,,0.7623677067165742,,,,1.2515289783477783,2026-04-13 21:34:12,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,214.47,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
641aed48,4,6,1,500.0,False,True,"[1, 1, 1]",1.9914357102456761,,0.6638119034152253,,,,1.6015369892120361,2026-04-13 21:34:19,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,213.55,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
6780ab3d,7,21,1,300.0,False,True,"[1, 1, 1]",6.033674752639588,,0.8044899670186118,,,,3.071658134460449,2026-04-13 21:34:26,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,219.72,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
c863142d,6,15,2,100.0,False,True,"[1, 1, 1]",4.47732754620121,,0.7462212577002018,,,,1.8505117893218994,2026-04-13 21:34:31,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,216.33,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
6d1ec61b,8,28,1,300.0,False,True,"[1, 1, 1]",7.850896374848743,,0.7850896374848743,,,,6.9274001121521,2026-04-13 21:34:38,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,257.91,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
f5a439da,5,10,1,500.0,False,True,"[1, 1, 1]",2.757301875711474,,0.6893254689278685,,,,2.481088876724243,2026-04-13 21:34:43,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,214.61,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
641df567,3,3,3,100.0,False,True,"[1, 1, 1]",1.112881975154318,,0.7419213167695453,,,,1.0174579620361328,2026-04-13 21:34:44,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,211.92,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
6fed1f71,7,21,2,100.0,False,True,"[1, 1, 1]",5.985547553484472,,0.798073007131263,,,,2.8746449947357178,2026-04-13 21:34:51,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,222.86,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
4ffa01f4,9,36,1,300.0,False,True,"[1, 1, 1]",9.880902463289607,,0.8234085386074672,,,,32.754645109176636,2026-04-13 21:35:18,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,376.25,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
cc1c90c6,6,15,1,500.0,False,True,"[1, 1, 1]",4.38081825248923,,0.7301363754148716,,,,3.9540657997131348,2026-04-13 21:35:22,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,215.73,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
b08f8755,8,28,2,100.0,False,True,"[1, 1, 1]",7.954726850679902,,0.7954726850679902,,,,5.693096160888672,2026-04-13 21:35:26,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,257.23,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
1d1c510b,7,21,1,500.0,False,True,"[1, 1, 1]",6.074707493773048,,0.8099609991697397,,,,6.035667896270752,2026-04-13 21:35:38,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,223.06,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
40b38814,9,36,2,100.0,False,True,"[1, 1, 1]",10.059003281100088,,0.8382502734250074,,,,21.663405179977417,2026-04-13 21:36:03,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,395.75,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
130358ae,4,6,3,100.0,False,True,"[1, 1, 1]",1.9886962814200408,,0.662898760473347,,,,1.9884033203125,2026-04-13 21:36:07,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,211.94,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
05793a46,3,3,2,300.0,False,True,"[1, 1, 1]",1.067932312498979,,0.7119548749993193,,,,2.0212481021881104,2026-04-13 21:36:12,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,214.23,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
43d74afb,10,45,1,300.0,False,True,"[1, 1, 1]",12.447636347058845,,0.8298424231372563,,,,247.26431107521057,2026-04-13 21:39:01,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,345.36,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
95f5bb77,10,45,2,100.0,False,True,"[1, 1, 1]",12.482745575813276,,0.8321830383875517,,,,146.7863597869873,2026-04-13 21:39:22,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,325.16,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
b3186c5d,11,55,1,100.0,False,True,"[1, 1, 1]",15.10398408575318,,0.8630848049001817,,,,542.7561259269714,2026-04-13 21:40:30,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,470.09,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
ec3c530a,8,28,1,500.0,False,True,"[1, 1, 1]",7.902409505029288,,0.7902409505029289,,,,13.18670105934143,2026-04-13 21:44:11,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,259.12,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
383cb1da,5,10,3,100.0,False,True,"[1, 1, 1]",3.106235903651055,,0.7765589759127638,,,,3.295060873031616,2026-04-13 21:45:44,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,214.0,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
5ceb37ab,9,36,1,500.0,False,True,"[1, 1, 1]",9.657478009051182,,0.8047898340875985,,,,66.32470297813416,2026-04-13 21:46:53,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,379.31,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
61e17c74,11,55,2,100.0,False,True,"[1, 1, 1]",15.045314021923845,,0.8597322298242197,,,,1094.595332145691,2026-04-13 22:03:03,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,468.19,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
f47857e8,11,55,1,300.0,False,True,"[1, 1, 1]",14.965532501687246,,0.8551732858106997,,,,1906.20059800148,2026-04-13 22:07:15,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,472.78,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
72da1e06,3,3,4,100.0,False,True,"[1, 1, 1]",1.0207239841207063,,0.6804826560804709,,,,2.1045491695404053,2026-04-13 22:08:18,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,211.83,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
2903c056,4,6,2,300.0,False,True,"[1, 1, 1]",1.9576556028003669,,0.6525518676001223,,,,3.2823219299316406,2026-04-13 22:08:25,Apple M4,Mac-mini-som-tillhor-Julian.local,16.0,10,10,3.13.1,212.22,ADAM,2,14,0,False,False,True,False,10800,10,complete,False,True,90,False,True
