run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,cpu_util_threshold,debug,save_circuit_svg,rerun_exclude_finished_instances,num_repeats,relative_graph_adjList_path,blas_threads,max_parallel,use_ram_limit,min_free_ram_mb,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
9689c7a5,11,10,1,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,4.999892842500961,,0.9090714259092647,,,,109.86307263374329,109.86307263374329,False,,0.0,0.0,,,109.91016507148743,2026-06-17 06:33:23,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
4a04efdd,13,12,5,50.0,False,False,"[1, 1, 1]",8.29399791668682,,,,,,,,,,,6.78084116143753,,0.8175600270883904,,,,2382.664486169815,2382.664486169815,False,,0.0,0.0,,,2382.70956659317,2026-06-17 06:33:42,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,5,"[(8, 9), (9, 10), (0, 7), (11, 12), (2, 9), (4, 12), (10, 11), (1, 8), (5, 12), (7, 8), (6, 11), (3, 10)]",
e3175737,11,10,4,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.49553573172742,,0.9991883148595299,,,,981.0482831001282,981.0482831001282,False,,0.0,0.0,,,981.0941245555878,2026-06-17 06:36:34,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
e5f8443c,11,10,2,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.461696140995537,,0.9930356619991874,,,,324.4446885585785,324.4446885585785,False,,0.0,0.0,,,324.49165391921997,2026-06-17 06:38:52,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
9a9a05ad,11,10,3,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.457840166029043,,0.9923345756416431,,,,591.4911432266235,591.4911432266235,False,,0.0,0.0,,,591.5356094837189,2026-06-17 06:43:38,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
ca1ccc1d,11,10,1,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,4.999861431658867,,0.9090657148470657,,,,110.67970299720764,110.67970299720764,False,,0.0,0.0,,,110.72559714317322,2026-06-17 06:45:34,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
d21da657,11,10,5,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.451358095778538,,0.9911560174142785,,,,1450.65558385849,1450.65558385849,False,,0.0,0.0,,,1450.7014157772064,2026-06-17 06:49:45,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,42,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,1,42,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
c912e6b0,11,10,2,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.4986692036988245,,0.9997580370361487,,,,303.24641275405884,303.24641275405884,False,,0.0,0.0,,,303.28870725631714,2026-06-17 06:50:41,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
9232e856,13,12,5,50.0,False,False,"[1, 1, 1]",8.29399791668682,,,,,,,,,,,6.629543426875297,,0.7993181929232486,,,,2390.4542529582977,2390.4542529582977,False,,0.0,0.0,,,2390.498197078705,2026-06-17 06:50:59,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,9000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,10,9000042,5,"[(8, 9), (9, 10), (0, 7), (11, 12), (2, 9), (4, 12), (10, 11), (1, 8), (5, 12), (7, 8), (6, 11), (3, 10)]",
fc02751d,11,10,4,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.488050154479543,,0.9978273008144612,,,,968.328191280365,968.328191280365,False,,0.0,0.0,,,968.3738551139832,2026-06-17 06:52:47,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
100c2c6e,11,10,1,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,4.999556278391984,,0.9090102324349052,,,,109.88143873214722,109.88143873214722,False,,0.0,0.0,,,109.93080139160156,2026-06-17 06:54:40,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
bfe57959,11,10,3,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.497056604508307,,0.9994648371833275,,,,593.1754128932953,593.1754128932953,False,,0.0,0.0,,,593.2202317714691,2026-06-17 06:59:43,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
cb5baf10,11,10,2,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.49692248712411,,0.9994404522043824,,,,301.2370572090149,301.2370572090149,False,,0.0,0.0,,,301.28265500068665,2026-06-17 06:59:46,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
88c7eaad,11,10,5,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.448069615330337,,0.990558111878242,,,,1415.562038898468,1415.562038898468,False,,0.0,0.0,,,1415.6087324619293,2026-06-17 07:02:32,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,1000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,2,1000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
fd93c8da,11,10,4,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.492465526571283,,0.9986300957402321,,,,987.4608917236328,987.4608917236328,False,,0.0,0.0,,,987.5052938461304,2026-06-17 07:07:13,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
22082cfe,11,10,1,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,4.999171860110936,,0.9089403382019873,,,,110.43038845062256,110.43038845062256,False,,0.0,0.0,,,110.47429823875427,2026-06-17 07:09:09,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
2b877791,11,10,3,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.4980193728238955,,0.9996398859679799,,,,583.113721370697,583.113721370697,False,,0.0,0.0,,,583.162929058075,2026-06-17 07:09:31,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
7e3cd2f8,11,10,2,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.4968194716051535,,0.9994217221100268,,,,305.1069507598877,305.1069507598877,False,,0.0,0.0,,,305.1527099609375,2026-06-17 07:14:19,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
0fc19daf,11,10,5,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.493496734474667,,0.998817588086302,,,,1427.4200921058655,1427.4200921058655,False,,0.0,0.0,,,1427.4658608436584,2026-06-17 07:14:51,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,2000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,3,2000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
35ab55e1,11,10,4,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.496756798813774,,0.9994103270570487,,,,985.4216978549957,985.4216978549957,False,,0.0,0.0,,,985.4670000076294,2026-06-17 07:16:16,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
ff1e10c5,11,10,1,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,4.999905111404692,,0.9090736566190338,,,,111.50637936592102,111.50637936592102,False,,0.0,0.0,,,111.55085492134094,2026-06-17 07:18:12,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
7207f403,11,10,3,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.499107127570803,,0.9998376595583267,,,,581.3453903198242,581.3453903198242,False,,0.0,0.0,,,581.4006032943726,2026-06-17 07:19:16,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
276c51d1,11,10,2,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.4492925983028355,,0.9907804724186963,,,,299.41847467422485,299.41847467422485,False,,0.0,0.0,,,299.4619736671448,2026-06-17 07:23:15,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
58ae86ee,11,10,5,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.476144802913011,,0.9956626914387282,,,,1437.7583765983582,1437.7583765983582,False,,0.0,0.0,,,1437.803083896637,2026-06-17 07:26:33,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,3000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,4,3000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
2a7566cf,11,10,3,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.496513475696665,,0.9993660864903017,,,,587.5212457180023,587.5212457180023,False,,0.0,0.0,,,587.565212726593,2026-06-17 07:29:07,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
f37a0740,11,10,4,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.454219822087631,,0.9916763312886591,,,,970.575688123703,970.575688123703,False,,0.0,0.0,,,970.621292591095,2026-06-17 07:30:34,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
93ba39c2,11,10,1,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,4.999157615367198,,0.9089377482485805,,,,110.67718696594238,110.67718696594238,False,,0.0,0.0,,,110.7221245765686,2026-06-17 07:31:01,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
1eef9dce,11,10,2,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.484856050126057,,0.9972465545683729,,,,302.7691867351532,302.7691867351532,False,,0.0,0.0,,,302.81434965133667,2026-06-17 07:35:41,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
77ffe3a5,11,10,5,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.136826997155364,,0.9339685449373378,,,,1517.147155046463,1517.147155046463,False,,0.0,0.0,,,1517.1911218166351,2026-06-17 07:40:13,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,4000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,5,4000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
ff710121,11,10,4,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.186260431453923,,0.9429564420825304,,,,1015.6614782810211,1015.6614782810211,False,,0.0,0.0,,,1015.7049653530121,2026-06-17 07:40:15,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
935121ba,11,10,3,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.480188354203108,,0.9963978825823822,,,,590.5686194896698,590.5686194896698,False,,0.0,0.0,,,590.6125974655151,2026-06-17 07:40:56,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
d5877448,11,10,1,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,4.999761209066009,,0.9090474925574552,,,,109.1433093547821,109.1433093547821,False,,0.0,0.0,,,109.18736958503723,2026-06-17 07:42:08,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,7000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,8,7000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
98bc426b,11,10,2,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.499317748638088,,0.999875954297833,,,,304.1877601146698,304.1877601146698,False,,0.0,0.0,,,304.2341773509979,2026-06-17 07:46:05,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,7000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,8,7000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
b4efb548,11,10,5,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.495132906322856,,0.9991150738768817,,,,1445.1140913963318,1445.1140913963318,False,,0.0,0.0,,,1445.1747093200684,2026-06-17 07:50:41,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,5000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,6,5000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
3da50091,11,10,4,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.48301942586802,,0.9969126228850933,,,,972.0600142478943,972.0600142478943,False,,0.0,0.0,,,972.1059749126434,2026-06-17 07:51:58,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,6000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,7,6000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
37f8f695,11,10,3,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.498688564125368,,0.9997615571137022,,,,590.1000413894653,590.1000413894653,False,,0.0,0.0,,,590.1463353633881,2026-06-17 07:52:03,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,7000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,8,7000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
ec277ca0,11,10,1,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,4.999382436225055,,0.9089786247681908,,,,125.86843466758728,125.86843466758728,False,,0.0,0.0,,,125.91273427009583,2026-06-17 07:54:08,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
b76445c7,11,10,2,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.498743687162408,,0.999771579484073,,,,336.99705362319946,336.99705362319946,False,,0.0,0.0,,,337.04469203948975,2026-06-17 07:57:43,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
398e1858,11,10,4,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.496820074693293,,0.9994218317624157,,,,1077.2267141342163,1077.2267141342163,False,,0.0,0.0,,,1077.270235300064,2026-06-17 08:04:05,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,7000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,8,7000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
dbdb04db,11,10,3,50.0,False,False,"[1, 1, 1]",5.500000000000006,,,,,,,,,,,5.497226228265813,,0.9994956778665103,,,,651.2284183502197,651.2284183502197,False,,0.0,0.0,,,651.2854945659637,2026-06-17 08:05:05,x86_64,vscode-7576bc9984-87rv2,,128,128,3.11.15,0.2,True,False,adam,True,2,1000,hamqaoa,0.05,8000042,False,False,False,10800,hog,False,True,100,False,False,False,10,HOG_graphs/triangleFree_connected_4to15vertices_829instances_AdjacencyList.txt,8,5,0,2048,9,8000042,6,"[(9, 10), (4, 10), (5, 10), (0, 10), (8, 10), (3, 10), (6, 10), (1, 10), (7, 10), (2, 10)]",
