run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,sdp_threads,qaoa_max_parallel,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
9a3fc1f6,8,8,5,50.0,False,False,"[1, 1, 1]",5.702095289579358,,,,,,,,,,,10.504688682015336,,1.8422506374477416,,,,620.938924074173,620.938924074173,False,,0.0,0.0,,,620.9485106468201,2026-06-23 11:51:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,163,"[(2, 7), (0, 4), (2, 6), (5, 7), (4, 6), (1, 5), (3, 7), (3, 6)]",
171fb51d,8,9,1,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,6.229270656898485,,0.9827531577778149,,,,78.42050337791443,78.42050337791443,False,,0.0,0.0,,,78.4354898929596,2026-06-23 11:52:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
b3ab442c,8,8,3,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,7.360270834633026,,1.3757288318926661,,,,264.69271874427795,264.69271874427795,False,,0.0,0.0,,,264.7033202648163,2026-06-23 11:52:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
f30845bb,8,8,5,50.0,False,False,"[1, 1, 1]",5.702095289579358,,,,,,,,,,,9.810734754598354,,1.7205490712383533,,,,616.2081308364868,616.2081308364868,False,,0.0,0.0,,,616.2252237796783,2026-06-23 11:52:27,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,163,"[(2, 7), (0, 4), (2, 6), (5, 7), (4, 6), (1, 5), (3, 7), (3, 6)]",
33bdc44c,8,9,1,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,8.83418915573969,,1.393714893347135,,,,78.52681517601013,78.52681517601013,False,,0.0,0.0,,,78.53839755058289,2026-06-23 11:52:37,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
25d9bb33,8,8,5,50.0,False,False,"[1, 1, 1]",5.702095289579358,,,,,,,,,,,10.493694393426047,,1.840322523652558,,,,614.0095827579498,614.0095827579498,False,,0.0,0.0,,,614.0225441455841,2026-06-23 11:52:41,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,163,"[(2, 7), (0, 4), (2, 6), (5, 7), (4, 6), (1, 5), (3, 7), (3, 6)]",
f1bcc368,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,9.639288993801058,,1.5207304705728575,,,,277.06161618232727,277.06161618232727,False,,0.0,0.0,,,277.0853981971741,2026-06-23 11:53:02,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
b2e68946,8,9,1,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,6.229026087361138,,0.9827145735681438,,,,78.40700173377991,78.40700173377991,False,,0.0,0.0,,,78.42450022697449,2026-06-23 11:53:07,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
a4b75bc4,8,8,5,50.0,False,False,"[1, 1, 1]",5.702095289579358,,,,,,,,,,,10.527779491568824,,1.8463001680818028,,,,616.4777991771698,616.4777991771698,False,,0.0,0.0,,,616.4930565357208,2026-06-23 11:53:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,163,"[(2, 7), (0, 4), (2, 6), (5, 7), (4, 6), (1, 5), (3, 7), (3, 6)]",
1fff30e5,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,9.805721460205564,,1.546987482175756,,,,279.3747136592865,279.3747136592865,False,,0.0,0.0,,,279.38799571990967,2026-06-23 11:53:30,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
8b6bf06f,8,9,1,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,6.913032945030011,,1.0906260669580385,,,,78.30231928825378,78.30231928825378,False,,0.0,0.0,,,78.32178235054016,2026-06-23 11:53:38,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
dc764108,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,9.827787698894472,,1.8369393185194272,,,,619.7373313903809,619.7373313903809,False,,0.0,0.0,,,619.7486851215363,2026-06-23 11:53:55,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
36dc46d1,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,9.200600724573047,,1.451521359970724,,,,276.560950756073,276.560950756073,False,,0.0,0.0,,,276.5964241027832,2026-06-23 11:54:03,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
1b7fa9fd,8,9,1,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,10.364595719895826,,1.6351575864724932,,,,78.97353458404541,78.97353458404541,False,,0.0,0.0,,,78.98872947692871,2026-06-23 11:54:05,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
0612d21a,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,9.010974861988476,,1.684266543938348,,,,610.746740102768,610.746740102768,False,,0.0,0.0,,,610.7592182159424,2026-06-23 11:54:17,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
f47a133f,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,9.68826492296117,,1.528457097282182,,,,275.6612911224365,275.6612911224365,False,,0.0,0.0,,,275.6813278198242,2026-06-23 11:54:29,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
4c0ea8ba,8,9,1,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,6.328672820370713,,1.0359477930579601,,,,78.53340220451355,78.53340220451355,False,,0.0,0.0,,,78.55074858665466,2026-06-23 11:54:41,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
f55b262c,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,10.277785455805521,,1.9210496593450068,,,,618.771897315979,618.771897315979,False,,0.0,0.0,,,618.789675951004,2026-06-23 11:54:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
d170c3f7,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,9.148997630869522,,1.4433802619062046,,,,274.61159443855286,274.61159443855286,False,,0.0,0.0,,,274.6340284347534,2026-06-23 11:54:59,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
fa8a1a51,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,9.507841175130345,,1.777137217850113,,,,614.230185508728,614.230185508728,False,,0.0,0.0,,,614.2460684776306,2026-06-23 11:55:15,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
e844a431,8,9,1,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,5.999645961447648,,0.982089004962453,,,,78.80521392822266,78.80521392822266,False,,0.0,0.0,,,78.84275221824646,2026-06-23 11:55:20,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,2,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
91602d5b,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,9.779864595800317,,1.5429082060382924,,,,275.4882266521454,275.4882266521454,False,,0.0,0.0,,,275.51154351234436,2026-06-23 11:55:32,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
6117c09f,8,9,1,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,6.12199959692571,,1.0021172134421406,,,,78.56255078315735,78.56255078315735,False,,0.0,0.0,,,78.58439755439758,2026-06-23 11:55:39,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,3,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
12ff9269,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,9.362352351480482,,1.7499434944246837,,,,612.64914727211,612.64914727211,False,,0.0,0.0,,,612.6656460762024,2026-06-23 11:55:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
2cfed220,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,9.765942307549357,,1.5407117735029727,,,,277.54660153388977,277.54660153388977,False,,0.0,0.0,,,277.5568814277649,2026-06-23 11:55:56,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
daeec759,8,9,1,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,7.015016569646812,,1.1482961973004868,,,,78.70123648643494,78.70123648643494,False,,0.0,0.0,,,78.71424674987793,2026-06-23 11:56:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,4,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
c912acbd,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,8.981005170500897,,1.678664824981433,,,,615.0734000205994,615.0734000205994,False,,0.0,0.0,,,615.0959990024567,2026-06-23 11:56:23,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
c4f37277,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,10.913044310621842,,1.7216828980381242,,,,277.9651663303375,277.9651663303375,False,,0.0,0.0,,,277.9901876449585,2026-06-23 11:56:32,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
6465cdeb,8,9,1,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,7.986602492346866,,1.3073362236939425,,,,78.5146861076355,78.5146861076355,False,,0.0,0.0,,,78.52690744400024,2026-06-23 11:56:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,5,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
76da987f,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,9.217415704928937,,1.7228529799669046,,,,620.1104888916016,620.1104888916016,False,,0.0,0.0,,,620.1229090690613,2026-06-23 11:56:49,x86_64,dacsgpu0002,,64,64,3.11.15,0.25,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
f8644a5c,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,10.136042296238344,,1.5991001391096018,,,,274.25917625427246,274.25917625427246,False,,0.0,0.0,,,274.2776589393616,2026-06-23 11:57:04,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
0eaf6f62,8,9,1,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,7.070171247122223,,1.15732453041696,,,,77.99570488929749,77.99570488929749,False,,0.0,0.0,,,78.01968669891357,2026-06-23 11:57:09,x86_64,dacsgpu0002,,64,64,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,6,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
20dfdb09,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,9.707727098602447,,1.814498455525788,,,,617.1054191589355,617.1054191589355,False,,0.0,0.0,,,617.1169905662537,2026-06-23 11:57:29,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
699045b7,8,9,3,50.0,False,False,"[1, 1, 1]",6.3385913416793365,,,,,,,,,,,9.742865261257897,,1.537071051921867,,,,275.98322772979736,275.98322772979736,False,,0.0,0.0,,,275.9992871284485,2026-06-23 11:57:43,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,10,,165,"[(1, 3), (4, 7), (2, 6), (5, 6), (3, 7), (0, 5), (1, 4), (0, 2), (6, 7)]",
b0b52e59,8,9,1,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,5.999825261031466,,0.9821183547192543,,,,78.32309603691101,78.32309603691101,False,,0.0,0.0,,,78.33974170684814,2026-06-23 11:57:46,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,7,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
76aa79aa,8,8,5,50.0,False,False,"[1, 1, 1]",5.35008837788701,,,,,,,,,,,9.530544590743641,,1.7813807768363783,,,,620.09064412117,620.09064412117,False,,0.0,0.0,,,620.1063394546509,2026-06-23 11:58:02,x86_64,dacsgpu0002,,64,64,3.11.15,0.24,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,9,,164,"[(2, 7), (4, 7), (4, 6), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
dd17c418,8,9,3,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,8.27651246354663,,1.3547919230758392,,,,275.88036346435547,275.88036346435547,False,,0.0,0.0,,,275.9000053405762,2026-06-23 11:58:10,x86_64,dacsgpu0002,,64,64,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,1,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
16d658ab,8,9,1,50.0,False,False,"[1, 1, 1]",6.109065401538657,,,,,,,,,,,6.41320982804652,,1.049785753878369,,,,78.58936262130737,78.58936262130737,False,,0.0,0.0,,,78.6021945476532,2026-06-23 11:58:12,x86_64,dacsgpu0002,,64,64,3.11.15,0.21,True,False,adam,True,2,1000,hamqaoa,0.05,standard,2,2,,False,False,False,10800,hog,False,True,False,False,True,False,False,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,False,Results/warm_start_cache,512,60,0,1,32,1,40,40,5,3,5,8,,166,"[(2, 7), (4, 7), (4, 6), (1, 2), (5, 6), (1, 5), (3, 7), (0, 5), (3, 6)]",
